"salary","age","elevel","car","zipcode","credit"
1.0181368111447,0.752762700970669,"1","19","3",-0.746830977934612
-0.26185056999069,0.752762700970669,"2","4","0",0.145142141911968
-1.6318720121244,1.32133197978369,"0","9","0",-1.00089498885997
1.52103163708298,-0.839231279705787,"3","14","3",-0.00738568294943539
0.908734013609191,1.49190276342759,"3","11","3",-1.4761455345416
1.00391871615729,0.695905773089367,"0","6","8",-0.532878475222598
-0.949956097404034,0.866476556733273,"1","8","6",1.25517955506428
-1.7153889549159,-1.1235159191123,"2","2","6",-0.2104979207308
-0.220689345198775,-0.100091217248861,"1","14","2",0.60484850565191
-1.7153889549159,0.0704795663950449,"4","3","0",1.52818588870055
-0.52748495750542,-0.156948145130163,"3","12","2",0.048821325921129
-1.21779868467419,1.43504583554629,"1","18","6",0.421555755662342
-0.411979466086897,-1.69208519792532,"2","1","4",-1.07271193110053
1.49827554138846,0.866476556733273,"2","12","1",1.084021925715
1.46100450090161,0.809619628851971,"4","4","8",0.223236269125486
-1.32037309795536,-0.213805073011465,"1","10","1",1.46606911915801
-0.406769548474916,1.09390426825848,"4","17","4",0.955513216382906
-1.47013496851792,-0.100091217248861,"1","15","2",1.2938604368696
-0.530718123993616,1.6624735470715,"4","5","1",-1.18251928524263
1.34332809257559,-1.2940867027562,"4","19","6",-1.58761749167321
0.533358567797577,1.6056166191902,"0","8","0",-1.29989216194539
-1.43365875330925,1.15076119613978,"3","4","6",0.176651591467538
1.05964828426805,-1.69208519792532,"3","14","0",1.19413948648198
-0.880758167530263,-0.384375856655371,"1","6","8",1.06572688842737
-1.13991931085265,-1.1235159191123,"0","9","8",0.0819064937437018
-1.16582501580232,-1.46465748640011,"3","18","2",0.967295904864812
-1.63994765806522,-1.69208519792532,"3","19","3",1.52965220369021
-1.00195061048629,0.468478061564159,"4","1","3",-0.321870658473789
-0.0923920336422557,0.411621133682857,"2","1","5",1.48062547161894
0.887318356303058,0.127336494276347,"3","2","2",0.693020447688408
0.342396463973344,0.0704795663950449,"1","17","0",0.505853582905845
-1.34473389419962,-0.725517423943183,"4","2","7",-1.47502629449156
-1.19100051741933,0.980190412495877,"0","8","4",1.38179413682797
-1.10999797095377,1.03704734037718,"0","8","5",0.429728494657166
1.37819433197367,0.695905773089367,"3","1","2",1.53053535227473
-0.287943569712671,-1.2372297748749,"1","4","6",1.2269183354741
-0.683918465341414,-0.384375856655371,"2","9","4",0.540927830119592
1.65058477521878,0.241050350038951,"0","7","1",1.68788392910849
1.39529232422162,1.7193304749528,"2","17","1",-0.829542034500456
-0.465707131950498,1.15076119613978,"1","7","4",-0.0561323801526138
0.698168133185513,0.184193422157649,"1","18","4",1.48651526704635
1.4259257116579,-1.2940867027562,"3","18","7",0.148336375498919
1.19690777336968,0.411621133682857,"0","3","0",-1.71995242666305
-0.487578807837905,1.15076119613978,"1","1","6",1.24728976164479
0.556834219230201,1.6056166191902,"1","14","4",-0.190072093303663
-0.479662645168274,-1.57837134216271,"3","3","0",0.758925847586883
0.542715141185358,-1.2372297748749,"0","17","3",-0.900408834918395
1.72315853638715,-1.69208519792532,"3","8","1",-1.35588087963578
-0.159471431821547,1.15076119613978,"1","13","6",-1.46739954368648
0.511828753359769,-1.69208519792532,"0","5","4",1.53757543368678
-0.10109430487218,-1.69208519792532,"3","7","8",0.21978291913714
-1.30820456665739,-1.3509436306375,"1","18","4",1.46317343653776
0.215761482758005,-0.327518928774069,"4","14","8",1.72875284542239
0.135534791633125,-1.1803728469936,"2","13","7",-0.89911656918641
-0.356967234264087,0.695905773089367,"0","18","3",1.12965162929347
0.0452650107981824,-0.952945135468391,"2","9","5",1.57022932091259
1.48589397461616,-1.57837134216271,"2","10","8",-0.568602804759616
0.531903953762258,-0.270662000892767,"4","10","1",0.655457150554595
0.181317103939426,0.0136226385137429,"3","11","8",1.36124683082685
-0.154350968287057,-1.46465748640011,"1","11","1",-0.461594515276502
1.11446779846466,1.5487596913089,"3","10","8",0.187303068753664
-0.896508980249716,1.09390426825848,"2","11","4",-0.627778265311155
0.330852071101118,0.127336494276347,"2","2","1",1.54176539953161
-0.713685340661419,-1.2940867027562,"4","18","5",-1.44049512186339
0.789989460180547,-0.839231279705787,"2","1","6",0.840005112696963
1.11939181434242,-0.952945135468391,"2","5","7",0.201069704263559
-1.64793063647367,1.6056166191902,"3","20","2",0.75086457557464
-1.15869152341,-0.213805073011465,"2","13","3",0.0844947856759008
1.05920348698976,-0.498089712417975,"4","10","8",1.21740474124897
1.10375476041214,0.241050350038951,"1","8","8",-0.127836168924749
0.479255258077792,0.0704795663950449,"0","7","2",-0.633265615456326
-1.50102811626337,1.6624735470715,"0","8","3",-0.254048334375325
0.182644018256028,0.297907277920253,"0","5","4",-1.06276505575369
-0.539127057762626,1.26447505190239,"0","4","5",-1.21696174710098
-0.392650021567374,-0.327518928774069,"4","17","2",0.82552453794724
-1.10487965598245,-0.498089712417975,"1","6","5",-0.395770973156624
-0.0974602346934262,-0.896088207587089,"4","10","3",-1.47785431165207
-1.24551679219626,-1.40780055851881,"1","8","2",0.239804870069345
1.72315853638715,-1.52151441428141,"4","18","3",1.72875284542239
-1.43076328604117,1.6056166191902,"3","4","1",-0.174380009773829
0.817653013824144,1.20761812402108,"4","20","6",1.00332201197718
-0.917420907276607,-0.896088207587089,"2","18","4",-0.425678550843889
0.615346069528292,-0.327518928774069,"2","9","5",0.381106739217808
0.861068683132191,-1.52151441428141,"1","5","0",0.364413858661541
-0.976332444283949,-1.46465748640011,"0","3","7",-1.14322044821775
0.352667395543231,1.49190276342759,"3","8","1",-0.345494226131397
1.02383814242332,-0.100091217248861,"2","19","8",-1.19536631680124
0.00550484307738796,-1.00980206334969,"1","12","6",1.55400119063776
-1.12753002665726,0.582191917326763,"1","5","1",-0.571812060216991
0.89155327668342,1.26447505190239,"3","3","2",0.261373929499357
0.931252749015424,-1.63522827004401,"1","17","2",-0.0567439928583149
-0.597183854917777,-0.0432342893675591,"2","17","8",1.23625139756539
-0.956593259271318,-0.498089712417975,"2","2","8",-0.329314478432563
1.04733248632911,1.49190276342759,"1","1","5",-0.864115252432792
0.469078699559833,-1.69208519792532,"1","20","6",0.293224401516792
-1.24133611754761,-0.327518928774069,"2","10","0",1.11818178252317
-1.7153889549159,1.09390426825848,"2","14","2",-0.316959166927281
-1.69256128611985,0.184193422157649,"4","3","0",-1.08946903820559
0.341232290554929,-0.100091217248861,"1","18","1",-0.143829933466187
-0.228079360375549,1.15076119613978,"2","18","0",-0.0714439045736018
-0.617960805201444,1.09390426825848,"1","19","7",-0.874452467830482
-0.349528810951227,-1.3509436306375,"1","7","6",-0.524994128688224
0.920146058110994,-0.952945135468391,"2","20","3",0.56470200756462
0.00394651715965825,0.695905773089367,"4","7","8",-1.17502581344637
1.10155040548182,1.6056166191902,"4","10","4",1.571344561844
-0.170482774184576,-1.52151441428141,"2","15","3",-0.351787569737002
-0.159440694381019,-0.498089712417975,"2","7","4",0.185248684679458
-0.0137334987133752,1.09390426825848,"3","17","1",-0.15042244190803
1.48971874505176,1.20761812402108,"3","3","5",-0.00302134573787018
-1.28355732856246,0.411621133682857,"2","5","4",1.15470919412363
-0.723996329193551,1.7193304749528,"2","20","7",-1.11925253209793
-0.208395801010189,1.15076119613978,"0","17","5",-0.0936358043141985
0.994837541328165,-0.839231279705787,"4","4","7",1.55420932689834
0.818559052572847,-1.1235159191123,"4","13","0",1.47278566511315
-1.08128335993705,-0.0432342893675591,"4","9","3",1.29413945574912
1.42937649244317,0.0704795663950449,"4","4","8",-0.0136769442267971
1.37831470229616,1.37818890766499,"1","1","8",1.17729250259986
0.837830563915229,1.49190276342759,"0","12","5",-0.56504997893692
1.21618440550279,-1.52151441428141,"2","16","5",-1.51552670354206
0.495374652934897,1.5487596913089,"0","18","6",1.38546911165296
-0.191749536565255,1.20761812402108,"0","3","7",-1.43668407568191
-1.56404722678023,-1.46465748640011,"2","10","4",-0.742815625555645
1.08789141567146,0.184193422157649,"1","2","3",0.0149855536037563
0.478459945848383,-1.1235159191123,"3","9","7",1.16691068578662
0.98533563376311,-0.952945135468391,"4","18","6",0.408992763125575
1.63791922674428,-1.46465748640011,"1","14","4",0.229254143948778
1.48641418717604,-0.611803568180579,"4","5","6",-1.53291841193934
1.10021692089447,0.639048845208065,"0","11","5",1.72875284542239
-0.707887420319272,0.695905773089367,"0","1","8",-0.216330811141743
-0.28036924019075,0.980190412495877,"1","18","8",-1.37073615041949
1.39385518065259,-0.441232784536673,"2","4","2",0.195644125947739
-0.372547601358441,-0.782374351824485,"0","11","4",-0.000308795575235671
0.790456097525482,-0.554946640299277,"3","14","7",0.245367590288755
0.26737490717638,-0.782374351824485,"1","20","0",-1.32750027159394
-1.17057842312073,-1.69208519792532,"0","7","5",0.399730575376335
-0.224782724119745,-1.3509436306375,"0","5","3",0.623883415063531
0.547505442531332,0.639048845208065,"0","1","7",1.35219178542133
0.167053467771027,1.43504583554629,"0","1","6",0.474135508753029
-0.120881912568598,1.03704734037718,"1","20","7",1.01645539415579
0.348597497405064,-1.00980206334969,"1","10","5",1.08729554573835
-0.727293246881242,1.32133197978369,"4","19","2",-0.144104358670285
-1.05221608117398,1.5487596913089,"0","15","4",-1.0952346211324
-1.39786985454641,0.241050350038951,"0","13","0",-1.17967989314855
-1.41788073956311,-0.952945135468391,"3","5","0",0.0921108960526587
1.01996103993994,0.0704795663950449,"0","15","2",-0.846817035124678
0.466533944298091,0.582191917326763,"2","1","1",1.25510087837142
1.19210025548092,-0.156948145130163,"2","13","5",1.48987679180812
0.00272164147535741,-0.554946640299277,"0","2","3",-1.58673677980589
1.52966798289338,0.980190412495877,"4","15","4",0.966648691174587
0.0838349745025418,-0.952945135468391,"4","20","1",-1.25642168646113
-0.14668697652327,-0.498089712417975,"3","3","8",0.336272184301178
1.22130219675687,1.6056166191902,"3","2","1",0.101223354124065
0.372813462293486,-0.441232784536673,"3","15","7",-1.39162953806414
0.775060559235881,1.09390426825848,"3","20","4",-1.19131496200845
0.157730091178742,-0.0432342893675591,"1","17","0",-0.554403840936295
-1.18705194604886,-0.668660496061881,"1","1","3",1.11901742174386
0.20883150635353,-1.52151441428141,"2","13","6",0.878230841967627
-0.858884912291542,1.20761812402108,"2","19","2",-1.34962166441755
0.657126571962325,-0.952945135468391,"2","19","1",0.397075400633571
1.72315853638715,1.20761812402108,"0","20","6",-0.351673620376366
-0.979596878807,1.5487596913089,"4","6","8",0.319623404408448
1.1889702911766,-0.611803568180579,"2","19","4",1.2481748118454
0.150966538092313,1.5487596913089,"0","19","6",1.51520226930735
-0.636468467023962,0.297907277920253,"0","7","4",1.16315679010045
-0.870621602758175,0.0136226385137429,"3","11","7",-0.476443315875277
-0.257255626017382,0.468478061564159,"1","6","4",-0.0670967336373988
-1.31429857847248,1.6624735470715,"0","15","3",-0.793383557113111
-0.350445017484861,0.127336494276347,"2","12","1",-0.916466812282776
1.07999966880504,1.20761812402108,"4","2","7",-1.19838907910668
-0.667101418558229,-0.952945135468391,"2","13","2",0.0246805352416344
1.5251484565822,-0.498089712417975,"0","18","7",-1.04199696129593
0.526893476930342,-0.213805073011465,"3","12","0",0.583818294695064
1.07140025563974,-1.2940867027562,"1","18","2",1.53718852413205
0.475293128250062,0.923333484614575,"4","5","7",0.0923906860626776
1.53773976681637,-0.384375856655371,"2","19","4",0.869659920980016
0.646753421104142,0.639048845208065,"1","3","8",-1.11047755894447
1.43868799969852,-0.725517423943183,"2","5","1",-1.42340385763406
-0.953190763892447,0.241050350038951,"0","19","2",0.656107772255369
1.06897563000216,-0.782374351824485,"2","18","0",-1.37192801116695
1.6944185454514,-1.1235159191123,"1","19","4",0.810528604545701
0.792923652105971,1.26447505190239,"0","20","7",-0.452204985464572
1.01523593874447,0.582191917326763,"1","20","6",1.72875284542239
0.11895366808988,-0.554946640299277,"4","20","5",-1.49622879124512
1.53782698160593,-0.782374351824485,"1","11","1",-0.7513780192746
0.791014917038586,1.03704734037718,"2","14","8",1.0733754621566
-1.65640849513363,-1.1803728469936,"4","12","2",1.29488408432742
1.49039020873564,0.0704795663950449,"3","9","2",-1.2050994603632
-0.633141728136397,0.0704795663950449,"0","4","4",-1.51518729438452
1.21302607318166,-0.554946640299277,"3","12","2",-1.33109927978765
1.16777811829711,0.752762700970669,"3","6","2",1.21545746154518
-0.643875732864493,1.15076119613978,"1","19","3",1.33458781693965
-0.694325738757879,-1.1803728469936,"4","11","0",-0.297134568154271
-0.863537272601852,-0.896088207587089,"4","14","7",0.172713895654405
-0.0899976759512205,0.468478061564159,"2","1","6",-0.81180177801461
-0.33470162197685,-1.06665899123099,"4","14","5",0.367559128910521
1.1356061501408,-0.213805073011465,"2","16","1",-1.71995242666305
-1.25080764316504,1.26447505190239,"1","11","7",1.09074978204395
0.511754113073879,0.809619628851971,"0","6","2",-0.361891593340569
-0.127573408776317,-1.57837134216271,"4","15","8",0.975342439179945
0.805921247886526,-1.06665899123099,"1","10","8",-0.0569986397376771
-0.34486749666325,0.980190412495877,"3","8","4",-1.49859756687909
0.0535351497137354,0.752762700970669,"3","5","6",0.889789597049582
-1.5263656660435,-0.0432342893675591,"3","20","2",-1.65819320492276
-0.570492443453366,-0.782374351824485,"1","15","8",0.605374854637687
0.425325505075077,1.20761812402108,"3","20","6",0.204014168130143
1.56250883317792,-1.2372297748749,"3","20","5",-1.10063348777743
-0.15112437524365,1.7193304749528,"4","2","1",-1.62533715951866
0.143474715194927,1.7193304749528,"4","11","8",-0.751426497034868
-0.81294392212767,1.49190276342759,"3","3","6",1.49959239463431
0.344916132121597,0.639048845208065,"0","10","1",1.55594381596891
-0.0538948843550684,-0.498089712417975,"0","11","4",1.72875284542239
1.67810430662322,-1.57837134216271,"1","17","7",0.104178268947105
-0.576722643173915,1.09390426825848,"0","12","3",0.937161526524033
-0.874708649990695,1.7193304749528,"3","12","7",1.51108790322053
-1.24124688724021,1.5487596913089,"2","17","0",-0.044131617621015
0.824060186326442,-0.896088207587089,"0","12","7",-0.609777394996085
-1.30222802488222,1.15076119613978,"2","19","8",-1.54021842951003
-0.590374630779065,0.809619628851971,"3","7","3",0.262108965159076
1.19694837203541,-1.46465748640011,"1","20","6",1.38808722453964
-1.45751148326587,1.6056166191902,"4","15","7",0.0546978176230865
0.338987308921493,0.980190412495877,"0","3","0",-0.295757624982258
0.224598120785728,-1.52151441428141,"4","16","3",-1.63395181505525
-1.57007097319986,-0.782374351824485,"0","1","5",0.0543672226664812
-1.17176592364533,0.297907277920253,"1","15","2",-0.677748526588593
-0.191465374207062,0.0704795663950449,"3","14","6",-1.71995242666305
1.27894383797112,-1.52151441428141,"0","17","1",-0.639281314146591
-0.436552445045698,0.809619628851971,"3","10","0",1.1607302120969
-0.368886756268387,0.354764205801555,"4","11","5",-1.71995242666305
-0.201534854504617,1.32133197978369,"0","18","7",1.57335064542139
-0.454822447955304,0.468478061564159,"1","14","2",-1.40915899319894
1.53961103494128,-1.1235159191123,"3","18","7",0.981735335870898
1.66859324458673,-0.498089712417975,"2","11","7",-1.42781445308815
1.17996093173434,1.7193304749528,"3","14","6",1.07906005134343
-0.843871562472015,0.752762700970669,"0","7","0",1.33120828510817
-0.178090684561297,0.241050350038951,"3","8","3",-0.667933095470382
0.696594460765826,-0.952945135468391,"1","7","4",-0.691964754630506
1.36014061661081,0.241050350038951,"3","14","1",-1.47986597199281
-1.17481700978623,0.354764205801555,"1","18","0",-0.600813246425682
-0.564065171318463,-0.498089712417975,"3","15","0",1.21714627389391
-1.68560218971469,0.639048845208065,"0","20","7",-0.942427214355857
1.2590762676463,-0.725517423943183,"2","4","0",-1.56271527991073
-1.53189103441531,-0.554946640299277,"1","17","5",0.330618935568375
0.1575911960784,-0.441232784536673,"4","9","3",-1.12364134628825
0.59783739568324,0.0704795663950449,"0","16","8",0.404775798056919
1.0568347509741,1.49190276342759,"0","11","2",0.508067205428062
-1.25303659931564,-1.69208519792532,"4","4","1",1.11308783929346
-0.297355665855801,1.03704734037718,"3","1","2",0.436099178927203
-0.911414712790393,-1.2372297748749,"4","8","0",0.898483216763104
-0.340754884359139,-1.2940867027562,"3","10","6",1.47525567266219
-0.310347527990666,-0.327518928774069,"4","18","0",-1.45223147940406
-0.93904064978245,-1.00980206334969,"2","10","0",0.355495866872758
-0.859129931547612,-0.384375856655371,"1","7","4",0.69315382843403
-1.16277576108471,-0.441232784536673,"1","6","5",-0.416636067692195
1.43281624342609,-1.69208519792532,"4","5","5",-0.997927915281618
1.48330512924047,-0.270662000892767,"3","15","6",-1.38155445254651
-0.853994409291138,1.20761812402108,"4","5","5",0.449152520794895
0.162391906965645,-1.2940867027562,"1","10","1",-0.761944828087333
0.576299368407001,0.0136226385137429,"0","17","5",-1.26064056438866
0.694982668079643,1.49190276342759,"4","11","6",-1.12076466603404
1.41603462399771,0.866476556733273,"2","19","4",-0.345690291923526
-0.49184785738914,0.0136226385137429,"0","12","0",0.277399301424613
-1.58085454908661,-1.1803728469936,"4","15","5",1.08794131373133
-1.12487664953179,0.980190412495877,"4","5","7",0.351698583715297
0.186097318703091,0.468478061564159,"4","7","8",-1.19778780272248
-1.68308517321556,-1.52151441428141,"2","13","1",0.657904807044763
-0.962816334056961,-0.156948145130163,"0","10","8",0.950931543834317
-0.0453710086720444,1.03704734037718,"1","14","7",1.02883188691911
-0.0106049526776399,-1.2940867027562,"3","11","5",-0.242426977015788
-0.565196536497248,-0.554946640299277,"0","11","6",-1.4945970814547
-0.283389129448278,-1.3509436306375,"1","3","8",0.0388954093218572
0.388046748223147,0.297907277920253,"4","13","6",-0.487225647385543
1.72315853638715,-0.782374351824485,"4","14","1",-0.784770601926162
-1.16395187314002,1.20761812402108,"2","1","1",-1.09608592547603
-0.628829679019776,-0.554946640299277,"1","18","5",-0.370919585032709
1.55174924512748,0.354764205801555,"2","2","3",-0.439983729961403
0.385239156739258,-1.00980206334969,"2","2","8",-1.48626649315035
-0.094046977983425,1.03704734037718,"1","17","4",1.53921790302381
-1.38370384323785,0.980190412495877,"4","9","3",-1.5363864434109
-0.934023383670765,0.468478061564159,"4","4","5",-0.274611081609433
1.42718286049094,0.809619628851971,"4","14","6",0.118129354320031
1.53387859009794,0.752762700970669,"3","14","4",-0.35198615377372
1.51796038729959,-0.384375856655371,"0","15","3",-0.371531573647285
-0.238989289392913,0.639048845208065,"4","5","8",-1.43425987611244
1.26927462920039,-0.441232784536673,"2","10","0",1.6283491672674
-0.735930905423271,-1.52151441428141,"4","12","3",-0.0837921545099694
-0.489966639694809,-0.782374351824485,"3","17","6",0.830162741672649
-0.765440438262006,-0.270662000892767,"3","8","4",-0.336662311267241
-0.858323833652737,-0.668660496061881,"4","15","8",-1.14700851608985
1.38740967628087,-0.384375856655371,"1","7","1",0.367988125084913
0.435235086830702,-1.40780055851881,"2","17","2",0.580625395067312
-0.611665845728969,0.354764205801555,"1","5","8",1.51092631689398
-0.217682047902159,-1.3509436306375,"1","20","1",0.186982785425823
1.64008532915628,-0.213805073011465,"4","1","7",0.577588504519953
-0.288255196278683,-0.782374351824485,"0","9","0",1.33736500825442
0.632086294134952,0.639048845208065,"4","3","1",-0.532804546707163
-0.213159201276621,0.809619628851971,"3","15","1",-1.19765648609593
-0.178666936981175,-1.57837134216271,"4","9","5",-1.34399121355787
0.884265904794298,1.03704734037718,"4","11","8",0.234269439454752
-0.596896844913255,-0.156948145130163,"2","16","8",-1.19814010962389
-1.65666453943098,0.241050350038951,"4","3","5",1.39036014961824
0.653226209027684,0.354764205801555,"2","17","8",1.46727057358277
1.47709895835429,1.09390426825848,"0","20","5",0.0412134482935969
-1.00149069655972,1.32133197978369,"3","4","6",-0.685735073434482
-0.168472922015617,0.866476556733273,"3","11","5",0.647419584942393
-1.08344820886624,1.5487596913089,"4","10","6",-0.606918299000324
-1.46456493658824,0.411621133682857,"1","14","0",-0.193092913574194
1.72315853638715,0.866476556733273,"1","20","8",-1.14632006105763
1.72315853638715,-1.46465748640011,"4","5","8",-0.793358467782256
-0.225685894061825,0.411621133682857,"0","16","1",-1.16822040387479
-1.24281403091622,-1.00980206334969,"3","6","8",1.58850059179271
1.35456282969852,-1.00980206334969,"2","18","3",-0.984564402379683
1.72315853638715,-0.156948145130163,"2","5","3",-0.488403001568121
-1.26479141701114,0.809619628851971,"0","2","4",1.24706083727857
0.533633514054981,-0.611803568180579,"0","9","6",1.72875284542239
0.659071938140639,-0.156948145130163,"3","11","8",0.579897760329106
-1.07883289705362,0.582191917326763,"4","10","2",-0.470099761190134
1.44093903423356,1.32133197978369,"3","6","8",-1.00234188074153
0.48406445556475,1.6624735470715,"0","1","4",-0.307374765264988
-0.692000980706616,0.411621133682857,"2","3","2",0.498300338287751
-1.44209170374546,0.980190412495877,"4","14","6",1.5602106458671
0.154073919603736,-0.384375856655371,"2","16","6",0.481835122630539
0.655738081195264,-1.46465748640011,"3","14","8",0.755906327478239
-0.419183380989858,-0.0432342893675591,"1","3","5",-1.59287595876765
0.504389924033801,-1.52151441428141,"4","9","5",1.07966029021915
0.577104276828948,0.468478061564159,"3","15","0",-0.0949860013973442
-0.118779560033575,-0.668660496061881,"4","10","3",1.089648153842
1.37102674056389,-0.327518928774069,"4","15","5",0.559178783297467
-0.328203123769211,0.582191917326763,"3","18","5",1.65367533864612
1.2693421464029,-0.782374351824485,"1","15","1",1.6095685377929
0.831296498430356,-1.40780055851881,"1","17","5",-0.497083002344523
-0.427779942805783,-0.100091217248861,"3","1","3",0.402336615725346
1.50636461856029,0.923333484614575,"3","8","4",1.38449163753054
-0.508131261703952,0.241050350038951,"4","8","8",1.4092372697278
1.20735615700194,-1.63522827004401,"4","10","8",1.26860531226818
1.4675671380711,-0.668660496061881,"1","13","0",1.04370072449552
-0.331281667505343,1.26447505190239,"1","7","4",-1.39466628114486
1.32527508608252,1.37818890766499,"0","17","0",-0.905152200703406
1.53874307942856,0.184193422157649,"2","1","2",-1.02638758165004
-1.28158402497929,0.525334989445461,"0","6","7",-1.27097803906001
-1.55586381120645,0.354764205801555,"1","12","0",0.615527520849635
0.0358337011096852,-0.156948145130163,"4","12","4",0.323079824434227
0.854443599295222,1.43504583554629,"3","9","5",0.355826201107245
-0.214926370550279,-0.611803568180579,"1","19","6",0.841001963714824
