"salary","age","elevel","car","zipcode","credit","brand"
-0.426406639011985,-1.18087757118738,"0","8","4",1.2230528959578,"0"
-0.277748381057246,-0.669780272773361,"2","6","2",-1.52094166464082,"0"
-0.43442122026944,-0.385837329210019,"4","14","2",0.735154832042143,"1"
0.156132955460859,-1.46482051475072,"4","3","0",0.276691088787957,"0"
-1.41930529016503,1.54497468702071,"4","8","5",-1.2234411631621,"0"
-1.13958862667815,-1.12408898247471,"4","16","2",-0.870887064611699,"1"
-0.864951498913412,-0.045105796934009,"2","15","5",0.342626301498798,"1"
0.0568118541624314,-1.35124333732538,"1","3","7",1.72878330199179,"0"
-0.935468401145493,0.749934445043348,"3","8","4",-1.05352569378389,"0"
0.547242271812499,-0.556203095348024,"3","4","4",-1.45438065068287,"0"
-0.141873678012445,0.0684713804913277,"3","4","5",0.543613050494069,"0"
0.672688353569167,1.65855186444604,"4","12","5",0.236768882785135,"1"
0.614049511291043,-0.442625917922688,"3","3","3",-0.973976690917047,"0"
0.302934672610226,0.636357267618011,"2","6","3",0.547937947244884,"1"
-0.605284124605477,0.69314585633068,"2","2","2",0.724783193289226,"0"
-0.287438125675201,-1.01051180504937,"4","17","8",1.72304050473637,"0"
0.646045350849043,1.60176327573337,"2","11","0",0.290067588632456,"1"
0.341171965626222,1.2042431547447,"2","17","0",1.17609591758065,"1"
0.456401102886371,-0.045105796934009,"1","2","5",1.20426423657839,"0"
-0.6130219323004,-0.556203095348024,"0","16","0",-0.380298354157042,"0"
0.0755847423054899,-1.35124333732538,"1","4","8",1.6742815966887,"0"
-0.310787694726663,-1.40803192603805,"4","14","3",-1.31963167501664,"0"
0.814861006508211,1.09066597731936,"2","19","1",1.05672517158909,"1"
-0.877440877436655,1.14745456603203,"2","1","8",0.683983271425219,"0"
1.12617884073098,-0.612991684060693,"0","18","1",-0.560763345304832,"1"
-0.198685669449229,-1.12408898247471,"1","14","6",0.830355755460754,"0"
-1.39503358181195,-0.556203095348024,"3","8","8",1.22996149279859,"1"
0.442638368118434,-1.69197486960139,"4","15","1",-0.713004487382866,"1"
-1.41706086068293,-0.726568861486029,"3","14","5",-0.0270926905062559,"1"
0.174831054013345,1.14745456603203,"3","16","5",0.477281582985147,"1"
0.926310437552552,-1.06730039376204,"1","7","4",-0.111780747473081,"1"
-0.677148659592213,0.465991501480006,"0","10","2",-0.516090279260796,"0"
-1.62818575371502,0.0684713804913277,"3","1","3",1.33481810367073,"1"
-1.71756095423715,-0.896934627624035,"4","18","3",-0.781559717664444,"1"
0.449884337110934,0.977088799894022,"0","4","2",-0.563106403858156,"1"
1.22079790390778,1.3746089208827,"3","16","6",-0.534501141179312,"1"
-0.55231907708641,-0.896934627624035,"4","11","3",0.9685772222364,"0"
-1.20173404066164,-1.69197486960139,"3","20","8",-0.699242333098694,"1"
-0.168804146215883,-0.442625917922688,"2","7","1",-0.311633419615205,"0"
0.585085253889395,0.465991501480006,"2","4","8",-0.759654339874982,"1"
-1.36874238843873,1.14745456603203,"2","2","1",1.29045240541294,"0"
1.48222904826316,0.0116827917786594,"2","13","6",0.193808358416883,"1"
-0.315016316764171,0.977088799894022,"4","10","5",0.362517430451984,"1"
0.260597420876759,-0.896934627624035,"1","5","2",1.09194692577693,"0"
0.814135729657769,0.409202912767338,"0","1","4",-0.707948703307403,"0"
-0.772562451208488,1.2042431547447,"4","17","6",1.57360350415951,"0"
-1.36346210236656,1.14745456603203,"0","14","6",1.60577975991419,"0"
-0.845620774885639,1.31782033217003,"1","6","5",-1.28543227148493,"0"
-1.60670268782835,1.43139750959537,"2","8","2",-1.18854352793822,"0"
-1.05123562838038,-1.23766615990004,"4","16","6",0.228585053550363,"1"
-1.51694305330154,-1.29445474861271,"1","17","1",-0.630992406883665,"1"
1.13447346531236,-0.158682974359346,"4","6","5",1.19539029892773,"1"
-1.29782930016219,0.465991501480006,"2","11","3",0.543473456315584,"1"
0.0417063800068892,0.749934445043348,"0","19","5",1.43691313391022,"1"
1.73127459114863,1.71534045315871,"1","19","3",0.00762636273015941,"1"
1.17773486781446,-1.52160910346339,"3","4","7",-0.562982186899752,"1"
0.719631496786928,-0.101894385646677,"0","18","5",0.408239982832679,"0"
0.858417501991371,-0.840146038911366,"0","14","0",1.72536925744458,"1"
-0.884245542452799,0.863511622468685,"3","3","4",0.684038822113814,"0"
0.517198321955013,-0.669780272773361,"4","3","6",-1.37071027217401,"1"
0.682485152960696,1.65855186444604,"0","15","5",1.72332670616677,"1"
0.550958264771032,1.71534045315871,"4","16","1",0.611200538492946,"1"
1.33367324539656,-0.499414506635356,"2","17","0",-0.307868276078679,"1"
0.0398233022690612,-1.57839769217605,"4","10","4",-0.286237095372079,"0"
-1.51433059380308,-1.01051180504937,"1","7","1",0.0184274908959376,"1"
0.420122769949053,-0.840146038911366,"2","8","7",0.278291003459603,"1"
-1.31819821176708,-1.46482051475072,"1","16","0",0.042154712598126,"1"
1.37245555497555,1.3746089208827,"4","8","4",-0.350394091603139,"1"
1.67267828627754,1.09066597731936,"0","16","7",0.0491708778214466,"1"
-1.19641319840582,-1.12408898247471,"3","2","8",1.47884056074877,"1"
-1.20361824059749,-0.783357450198698,"0","18","5",0.70161283298232,"1"
-1.54317577697398,0.465991501480006,"0","12","2",0.0320088068453694,"1"
1.72148230973167,1.43139750959537,"3","3","4",0.11319100263707,"1"
-0.126152724134883,-0.045105796934009,"3","2","6",1.72878330199179,"0"
-1.0623362733146,1.14745456603203,"3","3","2",-0.363363708115154,"0"
1.18593077876368,-0.385837329210019,"1","12","6",0.0584789896592515,"1"
1.42183248041983,0.0116827917786594,"1","6","6",-1.70731342680986,"1"
1.63571924075092,-1.52160910346339,"3","8","8",0.0562743961830265,"1"
0.989721491939736,0.863511622468685,"0","5","5",1.59281163879147,"1"
1.68035534910141,-1.40803192603805,"4","6","8",0.684628780680007,"1"
-1.08235380190171,1.60176327573337,"3","10","2",-0.744513532183042,"0"
0.507296725716012,-0.329048740497351,"4","17","5",-0.878480935280278,"0"
-0.49945246782325,1.2042431547447,"3","16","6",0.241907383329932,"0"
-1.22187547688987,-1.06730039376204,"4","1","3",0.538553420051927,"1"
-1.29603953756772,0.522780090192675,"2","14","0",-1.59253654580614,"0"
1.54407305524359,0.69314585633068,"3","1","2",-0.179847064484969,"1"
-0.188547663227148,-0.612991684060693,"4","16","2",0.893867409431327,"0"
-1.43953528240885,-1.01051180504937,"1","9","1",1.36854691093975,"1"
-0.948985229429028,-0.329048740497351,"4","3","2",1.72878330199179,"1"
-0.724676995388824,-0.896934627624035,"3","16","2",-1.01912222507183,"0"
-1.09502086469755,1.65855186444604,"3","11","4",0.393074380266743,"0"
-1.46547030418879,1.31782033217003,"2","18","7",0.534534405319129,"0"
-1.37067750910494,0.806723033756017,"2","13","8",-1.15110362535362,"0"
-0.875412148741369,-0.442625917922688,"2","19","8",-0.104893150681062,"1"
-0.0708254529515536,-0.726568861486029,"3","14","2",-1.14700186556316,"0"
1.3405207279713,-0.612991684060693,"0","15","7",-1.6389366179332,"1"
1.53605830631967,-0.499414506635356,"2","8","7",-0.828355760266324,"1"
-0.868190738641493,1.03387738860669,"4","11","8",-0.376866824000793,"0"
0.942431509942977,0.125259969203996,"2","18","3",-1.03203972039467,"0"
-1.6892114233849,0.977088799894022,"1","12","0",-1.19019425588318,"1"
1.53079176200009,1.71534045315871,"3","14","2",-0.21565870508097,"1"
-1.65806661344547,-0.101894385646677,"1","20","4",-0.1044587875086,"1"
1.50236207145502,0.409202912767338,"2","20","3",-1.66086873274725,"1"
0.5884621201958,-0.215471563072014,"2","8","3",0.329339611601719,"0"
1.01469904401614,-0.726568861486029,"1","20","8",-0.141105400984139,"1"
0.402214974980037,1.2042431547447,"0","9","4",0.231065112716361,"1"
-0.858273866183386,0.238837146629333,"0","15","8",1.25429807945408,"1"
-0.141902685107038,1.3746089208827,"2","1","2",0.556066729522842,"1"
-0.898089311856595,-1.69197486960139,"1","14","4",0.0708247889951273,"0"
1.35842193539913,0.0116827917786594,"3","13","1",-0.0668802193850117,"1"
0.316966026036401,0.238837146629333,"2","10","3",1.64275394542474,"0"
-0.423908856478955,-1.52160910346339,"3","5","2",-0.918087403852445,"0"
1.00308542724176,-0.045105796934009,"4","6","7",0.371661725691024,"0"
-0.2440367092047,-0.385837329210019,"2","20","4",0.233789826779986,"0"
0.705959591082505,0.579568678905343,"3","14","1",-1.20203372038918,"0"
0.128579616680829,0.409202912767338,"4","2","8",-0.77315879034059,"0"
-0.772532560150816,-1.29445474861271,"1","10","2",-0.49868151784339,"1"
0.369011122937946,1.60176327573337,"2","1","7",-1.41926576796843,"1"
-0.767721675187606,0.409202912767338,"1","19","0",-1.42854282223362,"1"
1.35285616480173,0.409202912767338,"1","18","7",0.0945484777026592,"1"
-1.53605921306646,0.69314585633068,"2","10","3",-1.10808433679039,"0"
0.775668166116554,0.0116827917786594,"0","15","1",0.67071338816446,"0"
0.860720644980381,-1.57839769217605,"4","11","8",1.44771962994631,"1"
0.359910434125242,1.14745456603203,"0","3","4",-0.496971037138425,"1"
-1.02779659680017,-1.29445474861271,"1","7","3",1.43461750311283,"1"
1.5805694766231,-0.329048740497351,"2","1","0",-0.263681614266502,"1"
1.16116271161125,-1.40803192603805,"4","20","0",0.259105714747569,"1"
0.104529641127926,0.0116827917786594,"0","6","3",1.60818533893472,"0"
-0.0439359948515865,-1.29445474861271,"4","14","2",0.683615609075237,"0"
-1.06347116332216,-0.101894385646677,"0","11","0",-0.63775164828238,"1"
-0.565592873622618,0.636357267618011,"3","1","6",-1.2836500840456,"0"
-0.492028458001621,-1.63518628088872,"2","1","7",0.345474625018925,"0"
-0.671595596627322,-0.556203095348024,"1","11","5",-0.777034824965186,"0"
-0.521521059764644,1.3746089208827,"0","11","2",-0.434646832911489,"0"
1.2949113476181,-1.01051180504937,"0","1","5",-0.847626419488805,"1"
0.447693103529471,1.2042431547447,"2","19","6",0.270245479867041,"1"
-1.16805796609782,0.35241432405467,"4","17","8",0.906045319019375,"1"
0.0105797555119978,0.920300211181353,"4","11","5",0.737251981522536,"1"
-1.66666649976687,-1.12408898247471,"2","10","3",-0.10715432704934,"1"
-1.30236517312195,-0.726568861486029,"2","8","5",-0.318827802118681,"1"
0.955626786575028,0.409202912767338,"0","9","2",-0.594786391034493,"0"
-1.50335465212981,1.03387738860669,"2","11","6",0.606150988871388,"0"
-0.3361000016582,1.3746089208827,"1","1","5",0.425702024365961,"0"
-1.35721742743088,-0.499414506635356,"2","5","4",0.419418544233097,"1"
-0.855113752028043,-0.499414506635356,"4","12","7",-0.9326850086336,"1"
1.08149516232653,-0.612991684060693,"2","6","8",1.26563724745169,"1"
-0.724892127383064,0.977088799894022,"2","11","8",-0.0193015246612634,"0"
1.1593940028313,0.125259969203996,"0","6","6",0.803886092871917,"1"
-1.08496676625663,-1.69197486960139,"1","7","1",-0.101848210957235,"1"
-0.201740398863287,0.749934445043348,"0","16","6",-0.926057944254971,"0"
1.03459512424718,-1.18087757118738,"3","4","3",-0.162191286197046,"1"
-1.06165326035199,0.749934445043348,"0","1","7",-1.40186833852315,"0"
-1.09827049974655,-1.18087757118738,"2","20","8",-1.34501362647948,"1"
0.0640509594416062,0.0684713804913277,"0","7","6",-1.58018015325894,"0"
-1.26051720025904,-1.29445474861271,"1","13","2",0.242456638581495,"1"
0.228800992989992,0.522780090192675,"1","13","1",-0.569099304286176,"0"
-1.20403067914681,-0.272260151784682,"1","7","8",-0.585941124174935,"1"
0.866847909881124,1.09066597731936,"2","1","4",-1.10022070414644,"1"
0.303847257841499,0.749934445043348,"2","18","7",0.338443692826303,"1"
0.0497644555905877,-0.045105796934009,"0","3","5",-1.70731342680986,"0"
-1.58870081287038,0.977088799894022,"0","17","1",-0.914648362388747,"1"
1.66317809204881,0.69314585633068,"0","5","2",0.391456301700571,"1"
-0.192411618128249,0.977088799894022,"3","9","1",-0.225099210412955,"0"
-0.0282871269428238,0.0116827917786594,"3","16","2",-1.60248076615042,"0"
-0.82288866571839,-0.442625917922688,"2","10","2",0.843198155989141,"1"
0.773053497771581,0.238837146629333,"1","20","4",-0.0806285914852043,"0"
-0.99212065286632,0.0116827917786594,"4","10","8",-0.947823520325706,"1"
-1.68088793205,0.863511622468685,"1","8","1",1.28063631821523,"1"
-1.70804753558117,1.48818609830804,"4","16","6",0.561865014242677,"1"
-0.895749639597373,0.977088799894022,"0","6","4",-1.32310419691348,"0"
-1.13563932768852,-1.06730039376204,"4","18","2",0.128271903356982,"1"
0.518627683887947,-0.556203095348024,"1","18","4",0.780321605398024,"0"
-1.57319622540488,1.09066597731936,"2","11","7",-1.70731342680986,"0"
-1.27540422490585,1.54497468702071,"0","8","0",-1.64686208434729,"0"
1.06325528985994,0.465991501480006,"4","6","1",0.746673861835811,"0"
0.822461544977232,1.26103174345736,"2","7","3",1.00522718728069,"1"
1.61400999094385,0.579568678905343,"4","12","7",-0.856922055546606,"1"
-1.43285013546206,0.977088799894022,"3","12","6",1.45613111502097,"0"
-0.226749242755186,-1.46482051475072,"2","1","3",0.946939957576932,"0"
1.66931620221087,0.522780090192675,"0","14","2",0.0786131303686088,"1"
0.62061421588056,0.69314585633068,"0","17","1",1.10394977379606,"1"
0.567572584315258,0.806723033756017,"3","4","0",0.909223748352239,"1"
1.73127459114863,-1.06730039376204,"0","4","6",0.831496244070398,"1"
0.948343379146208,1.2042431547447,"1","16","2",-1.13754314142782,"1"
-0.378237812803274,0.806723033756017,"4","16","3",0.144841061410898,"0"
-0.452576996330086,0.69314585633068,"2","19","8",-0.854757175789154,"0"
-0.654994372576958,-1.52160910346339,"2","13","7",1.34304950291584,"0"
0.0959433896452042,-0.840146038911366,"2","15","4",-1.30867790409505,"0"
1.12296440396697,1.31782033217003,"3","13","5",-0.303242612283437,"1"
-1.52884096342642,1.31782033217003,"0","7","4",-0.503369970808596,"1"
0.767244632021339,0.806723033756017,"0","17","8",-1.37148213536448,"1"
-0.690768817906933,-0.556203095348024,"4","17","7",0.418965406915328,"0"
1.37469551795032,0.69314585633068,"4","12","6",-0.779776188291901,"1"
0.661952794406936,-0.612991684060693,"2","16","5",-0.0787031272650855,"0"
-1.43844881325646,0.806723033756017,"2","3","8",1.52524883090096,"0"
0.455627351325863,1.60176327573337,"1","2","1",-0.547322950554441,"1"
-1.48962718356239,-1.29445474861271,"0","3","7",-0.860721979254221,"1"
1.24750305995034,-0.612991684060693,"3","3","6",1.365221391927,"1"
-1.17820631909183,-1.69197486960139,"0","14","2",1.01166664627568,"1"
1.188901149395,-0.896934627624035,"0","19","8",0.136595302717563,"1"
0.720781245704495,-1.01051180504937,"1","2","0",-0.645682136166996,"1"
-0.0492989630418209,-0.896934627624035,"3","11","0",1.62232154464713,"0"
-1.6521738701577,-0.442625917922688,"2","15","3",-0.406621621844749,"1"
1.06958144645364,-0.612991684060693,"4","15","7",-1.39369737973845,"0"
-0.31333453349649,-1.01051180504937,"0","12","0",0.425754740961974,"0"
1.59145145477193,0.125259969203996,"1","12","0",-0.69448346970098,"1"
-1.29405312926811,-0.612991684060693,"0","20","1",-1.13685160208381,"1"
1.20293239192785,0.0116827917786594,"2","18","0",-0.0587064214910287,"1"
-0.483585483351025,0.295625735342001,"2","17","8",1.47444121340292,"1"
-1.70450342436208,-1.12408898247471,"4","16","3",-0.278944236398013,"1"
-0.70360419050976,-0.783357450198698,"1","8","5",-0.996814046032797,"0"
0.662239496105824,0.238837146629333,"2","5","4",-1.35742805600615,"0"
-1.33901288961093,0.579568678905343,"3","13","0",-0.0270952991908923,"0"
1.39816598460535,1.3746089208827,"3","13","6",0.34649172064616,"1"
1.34725181499933,1.14745456603203,"3","11","5",0.873396859733394,"1"
0.880829534282275,0.0684713804913277,"4","9","6",1.54089751224434,"0"
0.618140642050699,-1.57839769217605,"0","18","2",1.07494978194608,"1"
-0.225025034300281,-0.045105796934009,"2","3","5",-1.28007772567109,"1"
